"Source","Location","Stars","Sentiment","Date","Year","Month","ReviewerName","Title","LocalGuide","LikesCount","Themes","MenuMentions","ReviewText"
"TripAdvisor","Rohrmoser","5","Positive","2025-06-19","2025","06","Fernanda G","Perfect place","N/A","","FoodQuality|Service|Atmosphere|Coffee|Family","Sirloin","Fernanda is great, excellent customer service ❤️. We ate sirloin and it was delicious. Coffee ☕️ amazing 😊  Perfect for a family afternoon  Food 10/10 Atmosphere 10/10"
"TripAdvisor","Rohrmoser","5","Positive","2025-06-06","2025","06","Yair W","Always do!","N/A","","Atmosphere|Breakfast|WaitTime|Coffee|Desserts|RepeatVisit","","Always do! For breakfast, for coffee, for dessert, even for a book. Good atmosphere, nice place and attention from Jonathan and Eliza, always very nice."
"TripAdvisor","Rohrmoser","5","Positive","2025-05-30","2025","05","fabiana b","I would return a thousand times more, I would love to be attended by Elisa every time I come!! Excellent service. Friendly everything","N/A","","Service|Atmosphere|Coffee|Desserts","","We ordered cold coffee and some desserts that were amazing The super warm atmosphere!! Everything was to the perception, the service of all super!"
"TripAdvisor","Rohrmoser","5","Positive","2025-05-30","2025","05","Fabián L","Great experience","N/A","","FoodQuality|Service","","Great service, Elisa was the nicest! She explained to us everything very detailed, it was a very nice experience. Delicious food."
"TripAdvisor","Rohrmoser","5","Positive","2025-05-28","2025","05","Dani A","Good service","N/A","","Service","","Maria Fernanda has excellent service, thank you very much  All in order with consumption and customer service thank you very much"
"TripAdvisor","Rohrmoser","5","Positive","2025-05-16","2025","05","Maritza H","Good service","N/A","","FoodQuality|Service","","The service was excellent and the food very delicious. Very good service from Jonathan very helpful and attentive to everything."
"TripAdvisor","Rohrmoser","5","Positive","2025-05-15","2025","05","Daniel Á","Experience","N/A","","FoodQuality|Atmosphere","","An incredible place, very beautiful, excellent food and very good attention from Jonathan, I highly recommend it!!!!"
"TripAdvisor","Rohrmoser","5","Positive","2025-05-15","2025","05","carlos m","Very nice and rich place to eat","N/A","","FoodQuality|Service|Atmosphere|WaitTime","","A very quiet and nice place to share. The staff were very helpful and friendly, excellent service from our waiter Jonathan. Very rich food and regular waiting time"
"TripAdvisor","Rohrmoser","5","Positive","2025-04-16","2025","04","Mario Andres B","Excellent choice of restaurant and cafe","N/A","","Service|WorkMeetings","","Excellent service from the staff and thank you very much to Emily for her attention during our meeting time at the restaurant."
"TripAdvisor","Rohrmoser","4","Positive","2025-04-08","2025","04","melinda e","Costa Rican Breakfast","N/A","","FoodQuality|Service|Breakfast|WaitTime|Coffee","","I had the best traditional Costa Rican breakfast here and coffee. The service was great as well and they brought me a delicious treat with a candle for my bday."
"TripAdvisor","Rohrmoser","5","Positive","2025-04-03","2025","04","Victoria T","Yummy food, great service!","N/A","","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|Desserts","","The breakfast was absolutely delicious! Every dish was expertly prepared, bursting with flavor, and made for a delightful start to our day. Our server, Emily, was so sweet and attentive, adding a personal touch to our experience that made it even more enjoyable."
"TripAdvisor","Rohrmoser","5","Positive","2025-03-29","2025","03","David R","A little treasure","N/A","","Service|Atmosphere","Tacos|ShortRib","Really nice place! Great ambiance, great service from Emily. The Short Rib Tacos were really good! Highly recommended.  Brush all day will bring us back."
"TripAdvisor","Rohrmoser","5","Positive","2025-03-09","2025","03","Rebeca U","Good place to go to catch up with friends and family","N/A","","FoodQuality|Atmosphere|Drinks","","Very nice the time I spent in this place, Dayana's attention was excellent, the food and drinks were very delicious and it is a very nice place to talk, in the end we were more than two hours in this place talking and playing with the cards they have of vasotherapy and we had a great time and very comfortable!"
"TripAdvisor","Rohrmoser","5","Positive","2025-03-07","2025","03","Ulysses","Pots & Bowls: A Place That Feels Like Home","N/A","","FoodQuality|Service|Atmosphere|Cleanliness|Coffee|RepeatVisit","Bowl","During our trip, we stumbled upon Pots & Bowls, and it turned out to be one of the best dining experiences we had. Not only is the food delicious, but the staff goes above and beyond to make you feel welcome. One night, after a long day of exploring the city, we arrived late—almost at closing time. Despite this, Kevin, Emily, and Fátima greeted us warmly and even made us a late-night coffee when everything was already cleaned up. It was such a thoughtful gesture that truly made us feel at home. We loved the experience so much that we decided to return the next day, and this time we were lucky to be taken care of by Kimberly and María Fernanda. They were just as kind and attentive, offering excellent recommendations and making sure we had another fantastic meal in a cozy atmosphere. If you're visiting the city, Pots & Bowls is a must-visit. Not only will you enjoy amazing food, but you'll also meet wonderful people like Kevin, Emily, Fátima, Kimberly, and María Fernanda, who make this place truly special."
"TripAdvisor","Rohrmoser","5","Positive","2025-03-06","2025","03","Arn L","Magnificent","N/A","","Service|Breakfast","","An excellent place for lunch, brunch or dinner. Had an awesome experience with a friendly staff and great service. A special thanks to Emily and Mary."
"TripAdvisor","Rohrmoser","5","Positive","2025-02-25","2025","02","Monica G","Dinner with friends","N/A","","FoodQuality|Service|HealthyFresh|Drinks|RepeatVisit","","The food was very good and the service Emily was the best. We will definitely return plus the drinks were very refreshing."
"TripAdvisor","Rohrmoser","5","Positive","2025-02-25","2025","02","Lere Y","Rich and enough","N/A","","FoodQuality|HealthyFresh|AllergyIncident","","Diversity of flavors and very fresh. Before taking the menu, ask if you have allergies. Diverse and filling dishes. Thanks for your attention Emily!"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-22","2025","02","Pinar D","VALE LA PENA!!","N/A","","FoodQuality|Breakfast|WaitTime|Coffee|Drinks|Desserts","Margarita","I found it DELICIOUS EVERYTHING! the attention and breakfast or lunch delicious, there is a margarita of passion fruit very good, also a delicious coffee and desserts to accompany"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-20","2025","02","Adelifed","Great experience","N/A","","FoodQuality|Service|Pricing","","Great experience, very nice environment and quality of food. Absolutely worth trying. Very friendly and efficient staff"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-13","2025","02","GERMAN P","Excellent service","N/A","","Drinks","Smoothie","Very good restaurant, smoothies are excellent and Kimberly's attention was very good...super recommended!!!!!"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-10","2025","02","WRF","I'm coming back.","N/A","","FoodQuality|Service|WaitTime|Cleanliness|Coffee","","Excellent attention from Mary with red hair.  Your recommendations are very good.  Food 100 Coffee 100 Very fast service with full place.  Cleanliness in everything."
"TripAdvisor","Rohrmoser","1","Negative","2025-02-08","2025","02","Dennis C","Horrible experience","N/A","","FoodQuality|Service|Pricing","","Horrible service, food late and servers distracted all the time. Overpriced for the kind of service you get. Dont recommend this fancy looking place cause the food is also tasteless and lacks any soul"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-06","2025","02","Natalia R","Rich!","N/A","","FoodQuality|Breakfast|WaitTime","Poke","Rich food, tuna poke something small, otherwise excellent. Good place for lunch and brunch. I came to breakfast and all good!"
"TripAdvisor","Rohrmoser","5","Positive","2025-02-05","2025","02","Pablo Pernas","Excellent","N/A","","FoodQuality|Service|RepeatVisit","","Excellent food, attention from Maria Fernanda very good gentle and friendly would definitely eat again in post is nice attention"
"TripAdvisor","Rohrmoser","5","Positive","2025-01-30","2025","01","Carlos O","Delicious healthy food at upscale restaurant","N/A","","FoodQuality|Service|Pricing|HealthyFresh","","I had the best time at this restaurant. What stood out the most was how healthy and fresh all the food was. It’s clear they put a lot of thought into using quality ingredients that are both good for you and incredibly flavorful. My server, Emily, made the experience even better—she was so friendly, attentive, and really knew the menu inside out. If you’re looking for a place that’s both delicious and mindful of what goes into each dish, this spot is definitely worth a visit."
"TripAdvisor","Rohrmoser","5","Positive","2025-01-27","2025","01","Lorelli O","Service","N/A","","FoodQuality|Service","","I was there eating during my break time and Tiffany made me feel at home, she delivered my food with care and her service was exceptional"
"TripAdvisor","Rohrmoser","2","Negative","2025-01-26","2025","01","Storyteller676848","NOPE.","N/A","","FoodQuality|Service|Atmosphere|Pricing|Breakfast|WaitTime","Bowl|Burrito","Don't bother...unless you like bad service and raw eggs. My husband ordered the potato hash bowl. The ""fried"" eggs were RAW (the white part was liquid) and it was covered with way too much of some disgusting sauce. He tried to eat it before he realized just how raw the eggs were. He was then no longer hungry. My burrito was okay, but it too had way too much sauce and I wouldn't say it came with rice & beans...mostly rice. The waitstaff are very friendly, but when it comes to doing the job of service they are either completely untrained or they simply do not care. The staff member that my husband finally managed to flag down offered to take the bowl back and cook it more. HUH?? He just wanted it out of his site. I asked for the bill twice, but we ultimately had to act as though we were leaving without paying in order to get someone's attention. We were extremely kind in our refusal of the raw food and yet they seemed not to care that our breakfast was ruined. As soon as we made them aware of the fact that we weren't happy they were done with us. And at the outrageous prices they charge...seems like something should justify the price. Nothing did. I have lived in Costa Rica for 10 years, so I have become quite accustomed to lowering my standards and paying higher prices, while foregoing complaining or reviewing. But, sometimes I just have to speak. The only reason I give them 2 stars is due to the wonderful saxophone player and the nice atmosphere."
"TripAdvisor","Rohrmoser","4","Positive","2025-01-25","2025","01","Katy Z","Nice place, yummy food, friendly service","N/A","","Service|Atmosphere|WaitTime","ChickenTeriyaki","A really nice place. I recommend the mint lemonade with the chicken teriyaki. The service is friendly and fast. You can also sit outside."
"TripAdvisor","Rohrmoser","5","Positive","2025-01-18","2025","01","Max S","Best coffee in SJ","N/A","","FoodQuality|Family","","Tiffany did a super cute job! The amazing food 😊 THANK YOU AND THANK YOU for everything!  I recommend coming with family and friends"
"TripAdvisor","Rohrmoser","5","Positive","2024-12-25","2024","12","Celeste E","Very good everything","N/A","","FoodQuality","","The first time we came to this place and loved it,emily was very good at attending, the food was delicious and very cute all"
"TripAdvisor","Rohrmoser","5","Positive","2024-12-22","2024","12","Kristan P","The BEST staff and great food.","N/A","","FoodQuality|Atmosphere|Coffee","","The people who take your orders and present your meal set the tone for a delicious meal coming out. I stayed at The Sky Gardens for 19 days. The first full day in San Jose, I came into the restaurant, and I was greeted the biggest smiles. I member I had the burger on the first visit. Done perfectly and still juicy.  The Eggs Benedict were beautifully cooked with the yoke soft and running. I had several meals and none disappointed.  But don't forget the coffee. Una cafe Leche de Baca. Dos expresso. To go (we both said it every time in English lol) Yo es un nueve estudiente de Español.  Muchos gracias por sus ayuda. "
"TripAdvisor","Rohrmoser","1","Negative","2024-12-19","2024","12","Gerardo A","Far from acceptable service and customer service and delivery times without any consideration","N/A","","FoodQuality|Service|Coffee","","We couldn't even taste the food (at least one order was served). We ordered coffees served with the time of the meal, it was not. They brought an order to one of the colleagues and the other two never arrived, despite having asked them twice. Service without attention to these details. We had a lunch time whose intention was to talk some relevant issues and it was a total disrespect to our time. No one clarified, no one followed up and I had to finally get up from the table and request to talk to someone responsible for the place. We left finally without lunch (except one of the colleagues who did get the order) and quite upset of course."
"TripAdvisor","Rohrmoser","5","Positive","2024-12-17","2024","12","172lizetteg","Excellent experience","N/A","","FoodQuality|Service|Drinks|Desserts|Location","","Excellent service and delicious food. Well presented dishes, good quantities. Delicious drinks and desserts too. Emily attended us, excellent. Parking and good location"
"TripAdvisor","Rohrmoser","5","Positive","2024-12-15","2024","12","Travel20793140547","Comfort Food","N/A","","FoodQuality|Service|Atmosphere|Cleanliness|RepeatVisit|Romantic|Family","","The staff were friendly and responsive and the food was tasty.  The atmosphere was nice too - clean, spacious, and a variety of customers (i.e., solo diners, couples, friends, and a family with young children).  I look forward to returning."
"TripAdvisor","Rohrmoser","5","Positive","2024-12-11","2024","12","Jorge E","musical breakfast","N/A","","Atmosphere|Breakfast|WaitTime|Family|Events","","the breakfast is super good and jummy. The variety of options is very good. Very welcoming family atmosphere and it was great that there was live music."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-30","2024","11","Michelle T","Good customer service","N/A","","FoodQuality|Atmosphere|Cleanliness|Desserts","","Excellent attention from Margel, he recommended a burger that was delicious and suits my keto diet. Very good dessert. Very clean and nice place."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-30","2024","11","Gerson","Excellent place to eat and share experiences","N/A","","FoodQuality|Service|Atmosphere|HealthyFresh","Bowl","The place is very cozy and comfortable, the service excellent and the food delicious.  Bowls are very good and ceviche fresh and full of flavor"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-29","2024","11","GrandTour63289481873","Breakfast with the hummingbird","N/A","","FoodQuality|Service|Breakfast|WaitTime","Bowl","Breakfast at Pots and Bowls was delicious and the Staff; especially Mar was amazing! I highly recommend  JSharpe the marathoner"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-26","2024","11","Gladys A","Recommended","N/A","","FoodQuality|Service|Pricing|HealthyFresh","","Very rich, good value for money, highly recommended Very good service, very friendly and attentive staff, very fresh and healthy food"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-26","2024","11","Anna K","Wonderful atmosphere and service","N/A","","FoodQuality|Service|HealthyFresh|WaitTime|Desserts","","Fantastic place! The waitress, Emily, was incredibly attentive and friendly, making the experience even more enjoyable. The gluten-free dessert was absolutely delicious, and the steak was perfectly cooked—juicy and flavorful. Highly recommend for great food and excellent service. 5 stars!”"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-23","2024","11","Shaundra S","Scrumptious Eats!","N/A","","FoodQuality|Service|Cleanliness|RepeatVisit","","Food is very delicious, very clean, and the service is superb! Employees - thank you Emily! - are very friendly and attentive. Highly recommend and will go again and again!"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-22","2024","11","jordan b","Great food and service","N/A","","FoodQuality|Service","","Mar was wonderful! Excellent service and the food was great. Came twice and both times had an amazing experience with great staff."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-18","2024","11","Nicola S","Nice Stuff, Good Food and Drinks","N/A","","Service|Breakfast|Coffee|Drinks|RepeatVisit|WorkMeetings|AllergyIncident","","I was here with my friends on saturday for brunch and it was very good. They had so many options also for me with celiac disease. We came back today for working and drink coffee. Thank you Mar for beeing that kind and friendly.  We will come back. I can recommend this place."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-18","2024","11","Carlos S","It's a show.","N/A","","Breakfast|RepeatVisit","","We're here for brunch.  Very rich everything, and the attention of Mar... a show!  Highly recommended.  Thank you very much and I will be back soon."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-15","2024","11","Venture43193989790","Comfort and healthy food.","N/A","","FoodQuality|HealthyFresh|Coffee|WorkMeetings","","A comfortable place with healthy rich food, Mar's attention was excellent, I was connected in a virtual meeting and lends itself to enjoy good coffee, good food and a comfortable space."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-13","2024","11","Steven","Before you leave San Jose","N/A","","FoodQuality|Service|Atmosphere","","Josue, my server, was great!  Food is modern and cheek… loved VIBE & AMBIANCE.  The area is one of the best in San Jose. This locale is a must go!!"
"TripAdvisor","Rohrmoser","3","Neutral","2024-11-11","2024","11","Jafet H","My first time","N/A","","Service|Breakfast|WaitTime|Drinks","Toast","My very first time here.  The service was pretty good, Mar is a really nice person. The hot beverages weren’t  that good to be honest. I order the Avo toast and Chia Pudding and it was ok.  I could give them a second chance maybe for lunch. The menu seems to be good, but this was my opinion for the breakfast."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-09","2024","11","Ismael N","Excellent","N/A","","FoodQuality|Service","","Very friendly service, excellent food. Attending was of a sympathy and captivating. Pretty varied cardboard. I definitely recommend."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-09","2024","11","Kevin R","Dinner","N/A","","FoodQuality|Service|WaitTime|RepeatVisit","","Excellent service and quality of food! Waiters always give the best service and super friendly. Recommended %100"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-07","2024","11","Rene C","Fresh and healthy dinner place in Rohrmoser.","N/A","","Service|HealthyFresh","","Has a varied menu with lots of healthy options. Friendly and welcoming Josue helped me pick from numerous tasty options!"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-07","2024","11","Brayan C","Excellent experience","N/A","","FoodQuality|WorkMeetings","","Excellent attention from Emily and Josue. The place is very pleasant and the food is delicious. We had a great time with visits from abroad from work:)"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-06","2024","11","Idania L","Excellent food and service","N/A","","FoodQuality|Service|Atmosphere|Family","","Excellent service especially is from Mar, very cozy place and the food was spectacular, super recommended to visit with family and friends."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-01","2024","11","Erik L","Perfect for coffee, breakfast, and everything else!","N/A","","FoodQuality|Atmosphere|Coffee","Bowl","We love Pots and Bowles. Good coffee, great atmosphere and ofcourse yummy food. Really great spot! Thank you Jose :-)! !"
"TripAdvisor","Rohrmoser","5","Positive","2024-11-01","2024","11","Andrea F","Good food and service","N/A","","FoodQuality|Service|RepeatVisit","","The food is very good, the dishes I have tried are always delicious. My favorite pinto, it tastes very good! The service is good and they are friendly. Mar is very friendly and attentive."
"TripAdvisor","Rohrmoser","5","Positive","2024-11-01","2024","11","Giada C","Super!","N/A","","FoodQuality|Service|Cleanliness|Location","","Super Sea! Very kind! All very nice! Rich food! Clean and buono place...easy parking and close! You have to prove it........"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-30","2024","10","Yoselyn D","Good and nice new experience","N/A","","FoodQuality","","Very gentle Mar, very good the recommendation of the dish I ordered and also took care of customizing it so that I like it better."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-30","2024","10","Gil V","Exc place","N/A","","FoodQuality|Service|Atmosphere","","Mar attended us super well, very friendly, gave us good recommendations. The place is amazing, excellent atmosphere, and the food is very rich. I recommend it"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-30","2024","10","Heidi T","Nice spot","N/A","","FoodQuality|Service|HealthyFresh|Drinks","Bowl","Mar was a pleasure.  Great service & food!  Healthy options & guilty pleasures.  Pots & Bowls menu covers all the bases.  Recommend trying the juices while you’re there.  Delicious."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-26","2024","10","JuanMa U","Amazing place","N/A","","FoodQuality|Service|Atmosphere|RepeatVisit","","Excellent service and all delicious. A different and relaxing atmosphere. 100% recommended. A unique experience to return many times."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-26","2024","10","Waleska O","Relax and have a delicious coffee","N/A","","FoodQuality|Atmosphere|Coffee|Family","","Excellent attention from Mar and delicious food. The beautiful atmosphere to come and enjoy an afternoon of coffee with the family and even the pet."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-23","2024","10","Adriana E","Excellent service","N/A","","Service|Breakfast|WaitTime","","Perfect service from Mar very attentive and friendly loved it. The local menu is very varied and they serve breakfast all day"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-23","2024","10","evamarqgar","Excellent option for something good and quick","N/A","","FoodQuality|Service|WaitTime","","Exellent service! Mar was very kind and put atention in every detaul of my order. The foos was delicious and the service very fast. "
"TripAdvisor","Rohrmoser","5","Positive","2024-10-21","2024","10","Marlon C","10/10","N/A","","FoodQuality|Service|Drinks","","Amazing Food! Nice Service 10/10, MAR was Nice and kind, the place was really good, Food, Drinks, Service everything was ok."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-20","2024","10","Carolina A","10/10","N/A","","FoodQuality|Service","","Love this place! Mar was our server and she was so nice and kind with us. Food was also amazing, but service was out of this world. My new favorite food spot!"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-20","2024","10","Pablo R","Great Breakfast","N/A","","FoodQuality|Service|WaitTime|RepeatVisit","Waffle","Amazing food, the quality was superb. Mar our waitress was super friendly. The waffles + fried chicken were delicious. Definitely we will come back."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-20","2024","10","Discover28850433204","Great breakfast","N/A","","FoodQuality","Toast|Waffle","Delicious food!! We ordered French toast and chicken & waffle and they were amazing! Attention from Mar was 10/10."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-20","2024","10","Ethan C","Experience","N/A","","FoodQuality|Service|Breakfast|WaitTime","","The food was delicious and the service was amazing!! Highly recommend as a unique quaint breakfast experience!! 10/10"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-20","2024","10","Tanya H","Excelente!","N/A","","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|Desserts","Pancakes","We went for breakfast and were helped by Mar who gave us excellent service. The food was excellent. I had the coconut pancakes with strawberries and bananas. They were huge! They also tasted great. My husband had the traditional Costa Rican breakfast which he said was delicious! Everything was fresh and delicious. A definite yes in my book."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-19","2024","10","Sofia T","Excellent service","N/A","","FoodQuality|Service","","We were served by Mar and was very friendly had excellent customer service and all the food was very delicious Super recommended"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-18","2024","10","Jcmocha","Good times! Good food and great coffee.","N/A","","Service|Atmosphere","","Awesome . Marghel rocked the service …  awesome yeah baby!!!!!!!!!!!!!! Ambiance, decour, vibe and music very cool!  Jajdugneoxhdmxjfmslxjfnfjdmxjemxjdldnxmxbf"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-14","2024","10","KNS","Good service and wonderful atmosphere.","N/A","","FoodQuality|Service|HealthyFresh","","Roxana provided excellent service. The kale salad was delicious and packed with all sorts of goodies I.e.aovados, cashews, cherry tomatoes, with an outstanding and healthy dressing on the side."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-13","2024","10","Alexandre G","Great tuna poke, even better service from Roxana","N/A","","FoodQuality|Service|Atmosphere|RepeatVisit","Poke","I had the tuna poke and it was delicious, great service from Roxana. Nice and quiet terrasse. It’s about 30 seconds away from my Airbnb, I will be back for sure!"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-13","2024","10","Scott A","Awesome Dinner!","N/A","","FoodQuality|Service|WaitTime|WorkMeetings","","The food was great and Roxanna is the best waitress! I had the pollo teryaki which was delicious. The staff was hard working and friendly."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-13","2024","10","Jill G","The best place for all meals!","N/A","","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime|Desserts","","So many great options for vegetarians and healthy eaters. We are staying across the street and found this sweet place. We have had all of our meals here for breakfast, lunch and dinner. Mar is an exceptional server and patient with our English. All the servers had exceptional customer service. My friend is not a vegetarian and she loved all of her meals!"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-12","2024","10","Arelys Adriana A","I remember to go over it again","N/A","","FoodQuality|Service|Atmosphere|Cleanliness","","Excellent service from Mar and super delicious dinner 100% recommended the very nice place Clean and tidy  A warm place"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-10","2024","10","key A","Excellent","N/A","","FoodQuality|HealthyFresh","Salmon","All very well, I bought a super rich and happy Salmon Sandwich with gluten-free options and excellent seafood 🙌🤗"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-10","2024","10","aidee M","Typical delicious breakfast","N/A","","FoodQuality|Service|Atmosphere|Breakfast|WaitTime","","Very nice place. The food is delicious. Our waitress, Mar was very attentive and friendly, described the dishes and the typical breakfast is delicious. I highly recommend."
"TripAdvisor","Rohrmoser","5","Positive","2024-10-10","2024","10","Adrian L","Excellent place for breakfast","N/A","","FoodQuality|Service","","Excellent food and presentation of the dish, the very nice and comfortable place and Mar's attention was very very friendly and attentive"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-02","2024","10","QMF A","Rum & Tacos","N/A","","FoodQuality|Service","","Mar is an amazing server. Her English is perfect and the food was fantastic! My mojito was mixed very well. Such a friendly versatile spot"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-01","2024","10","Tourist06606317682","Amazing attention","N/A","","Coffee|Desserts","","I ordered to go and the girl, who served me was very good to me, offered me a very rich coffee and a carrot cake. I've been to a lot of restaurants, and it's amazing how nowhere else in those had I been served in that great way!"
"TripAdvisor","Rohrmoser","5","Positive","2024-10-01","2024","10","Luis C","Excellent","N/A","","Service|RepeatVisit","","I don't usually make this type of comments but the quality of this service merits it, incredible attention a wonder, I would return to this place only to feel so welcome"
"TripAdvisor","Rohrmoser","5","Positive","2024-09-30","2024","09","Olga C","Excellent option","N/A","","FoodQuality|Service|Cleanliness","Bowl","It was my first visit to Pots and Bowls. The unbeatable sea attention. Very helpful attentive. Super clean place, same as the bathrooms. The delicious food. I definitely hope to be back soon. 100% recommended"
"TripAdvisor","Rohrmoser","5","Positive","2024-09-30","2024","09","AnneB","Splendid in every sense","N/A","","FoodQuality|Service|Atmosphere|Breakfast|WaitTime|Desserts|RepeatVisit","","Love it here it is super cozy atmosphere and delicious breakfast and pudding. Mar our waitress was splendid and very Sweet. We will return and 100% recommended!"
"TripAdvisor","Rohrmoser","5","Positive","2024-09-28","2024","09","Mario M","We highly recommend this!","N/A","","FoodQuality|Service|HealthyFresh|Breakfast|WaitTime","","We were pleasantly surprised by the variety of dishes (breakfast, lunch, dinner, as well as vegetarian/vegan options), the freshness of the ingredients, and the great service.  Mar, our waitress, was very friendly and helpful.  We highly recommend this place."
"TripAdvisor","Rohrmoser","5","Positive","2024-09-23","2024","09","Carlos C","Aperol in San Jose","N/A","","Service|Drinks","","The burger was too rich, we went through something to drink and chop and the girl recommended us a burger to share, the aperols quite well thanks to Dayana, she was attentive to us."
"TripAdvisor","Rohrmoser","5","Positive","2024-09-21","2024","09","PauletteVillafranca","Great expererience","N/A","","FoodQuality|Service|RepeatVisit|WorkMeetings","Bowl|Poke","Fantastic service from Mara, she is exceptional , always with a great smile and the tuna poke it’s delicious I always visit Pots & bowls after works on Saturday"
"TripAdvisor","Rohrmoser","5","Positive","2024-09-21","2024","09","Laysie A","Excellent service","N/A","","FoodQuality|Service|Location","Chifricoco","Loved the food and service, I came to dinner with a friend, the excellent chifricoco:) Your location to reach is ideal"
"TripAdvisor","Rohrmoser","5","Positive","2024-08-16","2024","08","Ernesto R","Excellent","N/A","","FoodQuality|HealthyFresh","","Excellent place and attention from Mar a ten, perfect for any food time, healthy and balanced products"
"TripAdvisor","Rohrmoser","5","Positive","2024-08-14","2024","08","Katerin M","Very nice!!","N/A","","FoodQuality|Service|Atmosphere","","The food is very good and the service is excellent. We were attended by Mar a very friendly person, I find it a very nice place."
"TripAdvisor","Rohrmoser","5","Positive","2024-07-20","2024","07","Jimena M","Great for the family","N/A","","FoodQuality|Family","","Excelent place for delicious food and having a nice time with family. They have an area where toddlers can play and everything we ordered was great!"
"TripAdvisor","Rohrmoser","5","Positive","2024-07-19","2024","07","Trek53652356331","Totally pleased","N/A","","Service","","We had a great time;  Dayana's service and attention was spectacular (congratulations), I really recommend the place if you are looking to eat rich."
"TripAdvisor","Rohrmoser","5","Positive","2024-07-19","2024","07","Michelle M","Top 10 Restaurants in San Jose","N/A","","Service|Atmosphere|WaitTime|RepeatVisit","","Excellent service, very fast and impeccable service, very good atmosphere, very attentive Dayana, fully recommended, definitely would return"
"TripAdvisor","Rohrmoser","3","Neutral","2024-07-14","2024","07","augustoarce","Very expensive for a casual eatery and bad ratio between quantity/ quality and price !!! Will not come back","N/A","","FoodQuality|Pricing|RepeatVisit|Location","Sirloin","the place is well located near the condo buildings in Rohrmoser and offers a nice setting, however, the prices are extremely high and not justified. I was surprised at the prices of almost all the menu even as a regular restaurant client. We ordered a casado and were disappointed at how simple it was, 9500 cólones !!!! Almost $20.00 for nothing special except for the fact that we added sirloin but in came in less than 10 small pieces!!! Again i am a big foodie and eat out regularly and even internationally, so I would not recommend this place because of the bad ratio between quantity- quality and price."
"TripAdvisor","Rohrmoser","5","Positive","2024-07-12","2024","07","Eduardo","Coffee break","N/A","","FoodQuality|Service|Breakfast|WaitTime|Coffee|RepeatVisit","","Service is great, good tasting food and coffee is wonderful. Definitively recommended. Usually come here for breakfast on weekends. Always a good experience."
"TripAdvisor","Rohrmoser","5","Positive","2024-07-07","2024","07","Beatriz A","Nice atmosphere and rich food","N/A","","Service|Atmosphere|Desserts","","Of the best Chilean cakes in San José. Good service and friendly service, the atmosphere is very nice and there is variety on the menu."
"TripAdvisor","Rohrmoser","5","Positive","2024-07-06","2024","07","isabela v","Delicious and fast","N/A","","FoodQuality|Service|WaitTime","","Excellent service from Mar, the Food arrived super fast and delicious!!!!!!!!!! The pass muuuuuuyy bieeeeeeee:) :) I got a gift that I took away"
