PostUrl,ShortCode,Date,Type,Likes,Comments,Hashtags,Caption
https://www.instagram.com/p/CPWjJtKh3nX/,CPWjJtKh3nX,2021-05-26T22:06:50.000Z,Image,48,1,"foodie,foodlove,cheeseburger,burger,tacos,somosplayagrande,playagrande",Order up ! Cheese Burger Swiss cheese / Feta cheese ~ Fish Tacos 🌮🍔 . . #foodie #foodlove #cheeseburger #burger #tacos #somosplayagrande #playagrande
https://www.instagram.com/p/CPTh7DChYPQ/,CPTh7DChYPQ,2021-05-25T17:58:22.000Z,Image,38,1,,Nos encantan todos los afiches y detalles de @holalolatravelgifts pero este afiche de Roble de Sabana puede ser un favorito 🤩. Ya lo tenemos disponible en la tienda 💕💕💕
https://www.instagram.com/p/CPOk2S-h7da/,CPOk2S-h7da,2021-05-23T19:47:44.000Z,Image,47,1,,Nuevo emprendimiento en la tienda 🤍✨ -> @azulcielo.cr ✨✨✨ en platito de @casacaliza
https://www.instagram.com/p/CPL1H3eBjid/,CPL1H3eBjid,2021-05-22T18:12:13.000Z,Image,42,0,,"Entraron nuevas cositas de @casacaliza 🤩😍 perfecto para Joyeria, llaves, monedas, candelas, maquillaje, lo que sea ! Nos decora y mantiene bonitos los espacios donde más pasamos 🤍✨"
https://www.instagram.com/p/CPJU8JjB8uL/,CPJU8JjB8uL,2021-05-21T18:52:31.000Z,Image,60,1,,"Weekend Special 🥩 Rib-eye Steak, fries and mushrooms sauce 🍴"
https://www.instagram.com/p/CPHXOPrhw8x/,CPHXOPrhw8x,2021-05-21T00:33:59.000Z,Image,45,1,"shrimptacos,tunapoke,spicymargaritas",Ya casi fin de semana 🤍 #shrimptacos #tunapoke #spicymargaritas
https://www.instagram.com/p/CPEuG-PBGFP/,CPEuG-PBGFP,2021-05-19T23:56:15.000Z,Image,208,32,,"* Sneak Peek * después de mucho trabajo y esfuerzo finalmente empezamos nuestra terraza 🤍✨ Gracias por la ayuda de los que nos visitan, nos mandan gente o buenas vibras ! Esperamos el próximo mes estrenarla 🥂🍾  Diseño: @rojorojo_design  . After a lot of work and effort we finally started our terrace 🤍✨ Thanks to everyone who visit us, recommend us or send us good vibes ! We hope to have this new space ready in a month 🥂🍾 Design by: @rojorojo_design"
https://www.instagram.com/p/CO-hmguhDSU/,CO-hmguhDSU,2021-05-17T14:11:31.000Z,Image,54,0,,"Buenos días ! Empezamos la semana con una emocionante noticia 🌱✨ Hoy comienza el cambio de techo de nuestra zona exterior, así en unas semanas vamos a tener un espacio más cómodo para los que nos visitan 🤍 continuamos con el mismo horario de 7:30 am a 8pm todos los días 🌱"
https://www.instagram.com/p/CO7-BjKBslP/,CO7-BjKBslP,2021-05-16T14:22:09.000Z,Image,43,0,"vegeterianfood,veggie,hamburguesavegetariana,guacamole,aguacate,vegetarianburger,somosplayagrande,potsandbowls,artisanalbread",Veggie Burger 🍔 with a beet • carrots • quinoa • almond flour patty ✨✨ ¡Happy Sunday!  . . #vegeterianfood #veggie #hamburguesavegetariana #guacamole #aguacate #vegetarianburger #somosplayagrande #potsandbowls #artisanalbread
https://www.instagram.com/p/CO5n_PJhGoe/,CO5n_PJhGoe,2021-05-15T16:31:07.000Z,Image,45,1,"cocktails,happyhour,carajillo,margaritas,weekend,fundays,spicymargarita,somosplayagrande","Carajillo o Margarita ? Carajillo es un cóctel de café perfecto después de cada comida, hecho con Licor 43. Nuestras margaritas son lo mejor para refrescarse, nuestra favorita es la picante de maracuya🌶 tequila con infusión de jalapeño y sal de jalapeño hecha en casa 🤍✨ . . #cocktails #happyhour #carajillo #margaritas #weekend #fundays #spicymargarita #somosplayagrande"
https://www.instagram.com/p/CO3f309Bw2D/,CO3f309Bw2D,2021-05-14T20:41:43.000Z,Image,51,0,,Weekend Special 🌈 Sopa Azteca 🍅🥑
https://www.instagram.com/p/CO1APp6hdlT/,CO1APp6hdlT,2021-05-13T21:26:52.000Z,Image,48,4,,"Granola hecha en casa ~ hace toda la diferencia hacer nuestro productos. 🤍 estamos seguros del contenido de los ingredientes y logramos escoger los que más nos gustan ! Granola : almendras, avena, chia, dátiles, chocolate oscuro, miel y aceite de coco 🥥🍫 y el topping favorito de los smoothie bowls ✨✨"
https://www.instagram.com/p/COx79GPB2WG/,COx79GPB2WG,2021-05-12T16:51:40.000Z,Image,44,0,"bananabread,quequedebanano,glutenfreepastries,libredegluten,chocolate,pastries,yum,desayuno,snacks,healthy,saludable,somosplayagrande,potsandbowls",Gluten Free Banana Bread 🍌  . . #bananabread #quequedebanano #glutenfreepastries #libredegluten #chocolate #pastries #yum #desayuno #snacks #healthy #saludable #somosplayagrande #potsandbowls
https://www.instagram.com/p/COvcl6UBsor/,COvcl6UBsor,2021-05-11T17:39:08.000Z,Sidecar,73,3,"plants,pots,indoorplants,macetas,plantas,green,orchids,verde",Vistiendo Junglitas 🤍✨ @jungla_cr @agroorchidscr • ahora que pasamos más tiempo en la casa las 🪴 nos alegran los ambientes ✨✨ . . #plants #pots #indoorplants #macetas #plantas #green #orchids #plantas #verde
https://www.instagram.com/p/COtIhQPBiB7/,COtIhQPBiB7,2021-05-10T20:05:15.000Z,Image,44,1,"shrimptacos,poke,margarita,food,tunapoke,pokedeatun,tacosdecamaron,camarondecultivo",Feliz semana ! ✨✨✨ . . #shrimptacos #poke #margarita #food #tunapoke #pokedeatun #tacosdecamaron #camarondecultivo
https://www.instagram.com/p/COqH_RVB8-K/,COqH_RVB8-K,2021-05-09T16:02:54.000Z,Image,22,0,"brunch,sundayfunday,sunday,domingo,familia,breakfast,desayuno,eggs,homemadepesto,cherrytomatoes,cheese,bagels,somosplayagrande","Scramble Bagel 🥯 homemade pesto, cherry tomato, mushrooms, mozzarella & eggs #brunch  . . #sundayfunday #sunday #domingo #familia #breakfast #desayuno #eggs #homemadepesto #cherrytomatoes #cheese #bagels #somosplayagrande"
https://www.instagram.com/p/COneOGKBNiu/,COneOGKBNiu,2021-05-08T15:19:26.000Z,Image,46,0,"tacos,hamburguesa,cheeseburger,angus,primechoice,weekend,playagrande,somosplayagrande",Weekend Goals 🌮🍔  . . #tacos #hamburguesa #cheeseburger #angus #primechoice #weekend #playagrande #somosplayagrande
https://www.instagram.com/p/COlOSZ3BABX/,COlOSZ3BABX,2021-05-07T18:21:44.000Z,Image,69,1,"hashbrown,poachedeggs,salmon,avocado,aguacate,huevospochados,brunch,desayuno,playagrande,somosplayagrande","Weekend Special ✨ Potato Hashbrown with avocado, salmon, poached eggs and hollandaise sauce with pesto 🌱🥑🥚 . . #hashbrown #poachedeggs #salmon #avocado #aguacate #huevospochados #brunch #desayuno #playagrande #somosplayagrande"
https://www.instagram.com/p/COiW_QkhyQs/,COiW_QkhyQs,2021-05-06T15:40:02.000Z,Image,54,3,"coffeeshop,coffee,cafedecostarica,guanacaste,playagrande,coldbrew,cappuccino,latte,cafeconleche,potsandbowls","Hot or Cold Coffee ? ☕️🧋 Coldbrew | Capuccino | Latte | Americano. Can always pick your favorite milk 🥛 homemade almond milk, homemade coconut milk or regular #coffeeshop  . . #coffee #cafedecostarica #guanacaste #playagrande #coldbrew #cappuccino #latte #cafeconleche #potsandbowls"
https://www.instagram.com/p/CObaRRmBcRW/,CObaRRmBcRW,2021-05-03T22:54:02.000Z,Image,45,1,,Tenderloin Tacos 🌮🧡 Tacos de Lomito
https://www.instagram.com/p/COZBpVChBxq/,COZBpVChBxq,2021-05-03T00:40:23.000Z,Image,55,1,,Poke de Atún para terminar el Domingo 🐟
https://www.instagram.com/p/CORSl_sB50a/,CORSl_sB50a,2021-04-30T00:34:33.000Z,Image,91,1,"fact,potsandbowls,playagrande,poke,burger,quinoabowl,cauliflowerbowl,casado,burrito,waffles,pancakes,glutenfree,healthy,vegan,goodcarbs,yum,comida,coffeeshop,hamburguesa,tacos",“ People who love to eat are always the best people “  #fact  . . . #potsandbowls #playagrande #poke #burger #quinoabowl #cauliflowerbowl #casado #burrito #waffles #pancakes #glutenfree #healthy #vegan #goodcarbs #yum #comida #coffeeshop #hamburguesa #tacos
https://www.instagram.com/p/CONxLiChO6F/,CONxLiChO6F,2021-04-28T15:44:51.000Z,Image,38,0,"goldenmilk,turmeric,curcuma,rosepetals,healthy,saludable,jengibre,miel,lechedeoro","Golden Milk & Rose Petals 🌹 • turmeric, ginger and pepper mix with milk and honey 🍯 helps the immune system, works as a anti inflammatory, reduce memory loss and helps sleep 💤 ~ and super yummy 💛 . . #goldenmilk #turmeric #curcuma #rosepetals #healthy #saludable #jengibre #miel #lechedeoro"
https://www.instagram.com/p/COGAyz0BeBz/,COGAyz0BeBz,2021-04-25T15:27:22.000Z,Image,93,5,"chai,techai,chaitea,frozendrinks,hotdrinks,favoriteingredients,coffeeshop,playagrande,somosplayagrande,potsandbowls","New In the menu !! • Chai Tea⭐️ Can be: frozen, ice, hot - with regular milk, almond or coconut 🥥  . . #chai #techai #chaitea #frozendrinks #hotdrinks #favoriteingredients #coffeeshop #playagrande #somosplayagrande #potsandbowls"
https://www.instagram.com/p/COA3bVqhTLf/,COA3bVqhTLf,2021-04-23T15:29:19.000Z,Sidecar,64,0,"potsandbowls,plants,succis,indoorplants,outdoorplants,bromelias,suculentas,green",Plants and pots in different sizes and forms 🙃🙂  . . #potsandbowls #plants #succis #indoorplants #outdoorplants #bromelias #suculentas #green
https://www.instagram.com/p/CN4_q5Phcgt/,CN4_q5Phcgt,2021-04-20T14:07:25.000Z,Image,52,1,"waffles,homemade,cappuccino,cafe,coffeeshop,strawberry,breakfast,brunch,desayuno,sweet,suculentas,outdoors,playagrande,somosplayagrande",Waffles con sirope de Caramelo 🍓🍌🤍 . . #waffles #homemade #cappuccino #cafe #coffeeshop #strawberry #breakfast #brunch #desayuno #sweet #suculentas #outdoors #playagrande #somosplayagrande
https://www.instagram.com/p/CN3kEuVhEJ7/,CN3kEuVhEJ7,2021-04-20T00:47:02.000Z,Image,43,1,,Para mantener el café caliente más tiempo 🤍 @fiftyfiftycostarica
https://www.instagram.com/p/CNyYpgWhBRo/,CNyYpgWhBRo,2021-04-18T00:31:00.000Z,Image,51,1,"weekend,findesemana,brunch,food,breakfastburrito,coldpressedjuice,coffee,cappuccino,acai,smoothies,burrito,cafe,somosplayagrande",Todo lo que espero del finde 🤍 Mesa llena 🌯🍌🥭🥬☕️ Abiertos de 7:30 am - 8pm  . . #weekend #findesemana #brunch #food #breakfastburrito #coldpressedjuice #coffee #cappuccino #acai #smoothies #burrito #cafe #somosplayagrande
https://www.instagram.com/p/CNv9A9uhxf_/,CNv9A9uhxf_,2021-04-17T01:51:03.000Z,Image,57,1,"weekend,cocktails,aperolspritz,findesemana,coctel,funday,playagrande",Fin . De . Semana • Aperol Spritz ? 🙋🏾‍♂️🙋🙋🏽‍♀️ . . #weekend #cocktails #aperolspritz #findesemana #coctel #funday #playagrande
https://www.instagram.com/p/CNqp0AQhOte/,CNqp0AQhOte,2021-04-15T00:27:04.000Z,Image,62,1,"healthy,glutenfree,homemadeingredients,nicecream,smoothiebowls,yum,saludable,dulce,postre,sweets,somosplayagrande","Choco Banana N’Ice Cream ~ perfect sweet cravings without any guilt 😇 Frozen bananas 🍌, cacao, homemade peanut butter, almond milk • Toppings: homemade granola, cacao nibs bee pollen 🐝 extra love of peanut butter 🥜 . . #healthy #glutenfree #homemadeingredients #nicecream #smoothiebowls #yum #saludable #dulce #postre #sweets #somosplayagrande"
https://www.instagram.com/p/CNlbHFdhof1/,CNlbHFdhof1,2021-04-12T23:42:23.000Z,Image,60,1,"succulents,plants,pots,macetas,blue,purple,plantas,suculentas,playagrande,somosplayagrande",Nuevas Matitas 🤍 . . #succulents #plants #pots #macetas #blue #purple #plantas #suculentas #playagrande #somosplayagrande
https://www.instagram.com/p/CNdJ2RGBeFB/,CNdJ2RGBeFB,2021-04-09T18:38:34.000Z,Video,38,0,,Especial del finde en Playa Grande y Las Catalinas ✨✨✨ Potato Hash 🥔🍳🥓
https://www.instagram.com/p/CNYTXYyhaQ6/,CNYTXYyhaQ6,2021-04-07T21:24:35.000Z,Image,43,0,,"Fresh and sweet and healthy ✌🏻 açaí bowl • pastries and smoothies 🥭🍪🍌 we care about allergies and restriction. Gluten free, lactose free and vegan options available 💛"
https://www.instagram.com/p/CNWFqnRh1p9/,CNWFqnRh1p9,2021-04-07T00:46:24.000Z,Image,73,4,,Para la cena ? Hamburguesa 🍔 🙋🏽‍♀️🙋🏾‍♂️🙋
https://www.instagram.com/p/CNP83EZBFwq/,CNP83EZBFwq,2021-04-04T15:34:00.000Z,Image,48,0,,🤍 Domingo 🤍
https://www.instagram.com/p/CNNjKmBBCNw/,CNNjKmBBCNw,2021-04-03T17:11:00.000Z,Image,45,3,"mojito,yum,gardendrink,cocktails,rum,ron,brunch,weekend,guanacaste,playagrande,somosplayagrande",Mojito O’Clock 🌿🌿🌿🌿🌿  . . #mojito #yum #gardendrink #cocktails #rum #ron #brunch #weekend #guanacaste #playagrande #somosplayagrande
https://www.instagram.com/p/CNLXmUThdwj/,CNLXmUThdwj,2021-04-02T20:51:27.000Z,Image,94,0,"brunch,pancakes,coconut,glutenfree,desayuno,libresegluten,fresas,yum,coco,strawberry,honey,smile,weekend",Coconut Gluten Free Pancakes and friendly faces 🤍✨✨✨  . . #brunch #pancakes #coconut #glutenfree #desayuno #libresegluten #fresas #yum #coco #strawberry #honey #smile #weekend
https://www.instagram.com/p/CNJSJ3Ih5J6/,CNJSJ3Ih5J6,2021-04-02T01:25:23.000Z,Image,109,4,"cocktails,margaritas,jalapeño,easterweek,details,infusion,cocteles,tequila,findesemana,verano",Spicy Margaritas ❣️Hello Weekend  . . #cocktails #margaritas #jalapeño #easterweek #details #infusion #cocteles #tequila #findesemana #verano
https://www.instagram.com/p/CNGHmxIBlfA/,CNGHmxIBlfA,2021-03-31T19:55:30.000Z,Image,25,0,,Nuevo Café especial ! @buenavidacafeorganico - escogido con amor y ayuda a @futbolxmipais 🤍✨
https://www.instagram.com/p/CNDae-_Bw11/,CNDae-_Bw11,2021-03-30T18:42:44.000Z,Image,77,3,"poke,tuna,mango,avocado,bowl,pokebowl,playagrande",Poke Bowl 🥭🥑🍚 fresquito y picante 🌶❣️ . . #poke #tuna #mango #avocado #bowl #pokebowl #playagrande
https://www.instagram.com/p/CM93oBqhKh4/,CM93oBqhKh4,2021-03-28T15:01:56.000Z,Image,68,1,"cheeseburger,addegg,hamburguesa,queso,huevofrito,papasfritas,fries,playagrande,somosplayagrande,guanacaste,yum,food,weekend,sundaytreat",Angus Prime Choice Cheese Burger 🍔 recommended -> add egg 🍳 🤩 . . #cheeseburger #addegg #hamburguesa #queso #huevofrito #papasfritas #fries #playagrande #somosplayagrande #guanacaste #yum #food #weekend #sundaytreat
https://www.instagram.com/p/CM8CqAmBD7d/,CM8CqAmBD7d,2021-03-27T21:59:51.000Z,Image,38,1,"smoothies,smoothiebowls,acai,pastries,sweets,brownie,cookies,galletas,chocolatechips,glutenfree,homemade,withlove,chocolate",Snack de la tarde 🍪🍫🥜 pastries o smoothie bowls 🍌🍓🥥  . . #smoothies #smoothiebowls #acai #pastries #sweets #brownie #cookies #galletas #chocolatechips #glutenfree #homemade #withlove #chocolate
https://www.instagram.com/p/CM5f8ymh0_6/,CM5f8ymh0_6,2021-03-26T22:18:05.000Z,Image,48,1,,Jungle seating 🌿🌴 @youarecostarica
https://www.instagram.com/p/CMx1iZtBxSB/,CMx1iZtBxSB,2021-03-23T22:52:48.000Z,Image,91,0,"tacos,shrimptacos,cultivatedshrimp,avocado,mango,tropical,fun,glutenfree,tacosdecamaron,camarondecultivo,somosplayagrande,playagrande",Tacos de camarones de cultivo 🌮🍤 con tortilla palmeada 🤍✨ . . #tacos #shrimptacos #cultivatedshrimp #avocado #mango #tropical #fun #glutenfree #tacosdecamaron #camarondecultivo #somosplayagrande #playagrande
https://www.instagram.com/p/CMsYRUDB4as/,CMsYRUDB4as,2021-03-21T20:00:52.000Z,Image,70,3,"sundayiloveyou,brunch,sundae,raspberry,brownie,glutenfree,pancakes,coconutpancakes,domingo,frambuesa,sweets,postres,somosplayagrande,guanacaste",Raspberry Sundae & Coconut Gluten Free Pancakes 🥞🍓 #sundayiloveyou . . #brunch #sundae #raspberry #brownie #glutenfree #pancakes #coconutpancakes #domingo #frambuesa #sweets #postres #somosplayagrande #guanacaste
https://www.instagram.com/p/CMkjfe-BdIo/,CMkjfe-BdIo,2021-03-18T19:04:59.000Z,Image,67,3,"pots,plants,macetas,hechoconamor,succi,matas,suculentas,somosplayagrande,playagrande,puravida",Macetitas lindas y emprendimientos nuevos 🤍 @kmilinis  @arboloco13 🤍 casitas nuevas para matitas lindas que podes escoger ✨ . . #pots #plants #macetas #hechoconamor #succi #matas #suculentas #somosplayagrande #playagrande #puravida
https://www.instagram.com/p/CMf6bAuBS9D/,CMf6bAuBS9D,2021-03-16T23:49:09.000Z,Image,69,2,"burrito,breakfastburrito,brunch,desayuno,avocado,eggs,huevosrevueltos,yum,playagrande,somosplayagrande",Breakfast Burrito 🌯 yeapppp with fries 🍟😇😇😇 Open everyday 8am to 8pm !  . . #burrito #breakfastburrito #brunch #desayuno #avocado #eggs #huevosrevueltos #yum #playagrande #somosplayagrande
https://www.instagram.com/p/CMXWcj1ByHr/,CMXWcj1ByHr,2021-03-13T16:00:52.000Z,Image,53,0,"food,weekendspecial,beefbowl,weekend,sushirice,asianfood,findesemana,brunch,somosplayagrande,potsandbowls","Weekend Special ✨✨ Asian flavors 🍚 Sushi Rice, Tenderloin with veggies and oyster sauce 💘 ~ Open 8am - 8pm  . . #food #weekendspecial #beefbowl #weekend #sushirice #asianfood #findesemana #brunch #somosplayagrande #potsandbowls"
https://www.instagram.com/p/CMSabSFhXfv/,CMSabSFhXfv,2021-03-11T17:59:27.000Z,Image,54,1,"acai,bowl,smoothiebowl,fresh,refreshing,homemade,withlove,fruits,frutas,refrescante,guanaeat,playagrande","Algo fresquito para el calor ? Açaí Bowl 🍌 con granola hecha en casa, banano, chia hidratada y mora 💜  . . #acai #bowl #smoothiebowl #fresh #refreshing #homemade #withlove #fruits #frutas #refrescante #guanaeat #playagrande"
https://www.instagram.com/p/CMOJOc2BYS9/,CMOJOc2BYS9,2021-03-10T02:12:11.000Z,Image,70,0,"cheeseburger,burger,angus,primechoice,yum,food,potsandbowls,fries,hamburguesa,papasfritas,somosplayagrande","A favorite 🌟Angus Prime Choice Cheese Burger 🍔 ~ Artisanal Bread, caramelized onions, dehydrated tomato, arugula, aioli ✨📷 : @virtualvisioncr  . . #cheeseburger #burger #angus #primechoice #yum #food #potsandbowls #fries #potsandbowls #hamburguesa #papasfritas #somosplayagrande"
https://www.instagram.com/p/CMIOtgqBSMN/,CMIOtgqBSMN,2021-03-07T19:04:40.000Z,Image,45,0,"brunch,playagrande,bacon,pancakes,bowls,food,smoothies,coldbrew,acai,snacks,somosplayagrande",DOMINGO 🤍Abiertos todos los días hasta las 8pm  . . #brunch #playagrande #bacon #pancakes #bowls #food #smoothies #coldbrew #acai #snacks #somosplayagrande
https://www.instagram.com/p/CMDxAuRBO_S/,CMDxAuRBO_S,2021-03-06T01:28:11.000Z,Image,59,1,"brunch,burrito,food,gallopinto,cappuccino,coffee,coffeeshop,somosplayagrande,pinto,potsandbowls,yum",Fin de semana !!!!! 🤩 Que sea mañana para un burrito 🌯 de desayuno y capuccino 🤍  . . #brunch #burrito #food #gallopinto #cappuccino #coffee #coffeeshop #somosplayagrande #pinto #potsandbowls #yum
https://www.instagram.com/p/CMAw5Y5HK03/,CMAw5Y5HK03,2021-03-04T21:29:28.000Z,Image,108,1,"outdoors,coffeeshop,terraza,food,aloe,plantas,pots,smoothies,shop,tienda,comida,playagrande,somosplayagrande",Tardear afuera ✨✨✨ café o smoothies ? ☕️🧋🍓🥭 . . #outdoors #coffeeshop #terraza #food #aloe #plantas #pots #smoothies #shop #tienda #comida #playagrande #somosplayagrande
https://www.instagram.com/p/CL-n1JLHPdT/,CL-n1JLHPdT,2021-03-04T01:31:46.000Z,Image,40,0,,Productos @kanaloa.by.lvg 🤍✨ hechos con amor inspirados como el 🌊🐳🦈🐠🐡
https://www.instagram.com/p/CL7yzpnBIr7/,CL7yzpnBIr7,2021-03-02T23:09:57.000Z,Image,49,0,"waffles,breakfast,brunch,yum,desayuno,homemade,chantilli,foodporn,fries,chiapuddin,smoothiebowls,potsandbowls,somosplayagrande",Waffles a cualquier hora del dia !? 🙋🏾‍♂️🙋🏻‍♀️ de 7:30 am a 8pm cuando quieran 🤩 Desayuno a cualquier hora del día 🧇🍌🍓 con crema chantillí casera y salsa de caramelo . . #waffles #breakfast #brunch #yum #desayuno #homemade #chantilli #foodporn #fries #chiapuddin #smoothiebowls #potsandbowls #somosplayagrande
https://www.instagram.com/p/CL1j--GBVPP/,CL1j--GBVPP,2021-02-28T13:04:59.000Z,Image,68,4,"pancakes,glutenfree,coconut,strawberry,banano,fruits,libredegluten,brunch,sundayfunday,familytime,desayuno,almuerzo,cena,somosplayagrande,guanaeat",Hola Domingo !! Abiertos de 7:30 am a 8pm 🥞🍓🍌 Gluten Free Coconut Pancakes ✨ . . #pancakes #glutenfree #coconut #strawberry #banano #fruits #libredegluten #brunch #sundayfunday #familytime #desayuno #almuerzo #cena #somosplayagrande #guanaeat
https://www.instagram.com/p/CLvJi1phCed/,CLvJi1phCed,2021-02-26T01:18:31.000Z,Image,78,0,"foodlover,busytable,yum,bowls,tacos,casado,pastries,bacon,açaí,brunch,lunch,dinner,cappuccino,burrito,food,tocineta,postres,dulces,bites,glutenfree,coffee,cafe,playagrande,somosplayagrande",La emoción de que se acabe el día - mañana volver a comer 😇 #foodlover 📷: @virtualvisioncr  . . #busytable #yum #bowls #tacos #casado #pastries #bacon #açaí #brunch #lunch #dinner #cappuccino #burrito #food #tocineta #postres #dulces #bites #glutenfree #coffee #cafe #playagrande #somosplayagrande
https://www.instagram.com/p/CLpcV5_hMlW/,CLpcV5_hMlW,2021-02-23T20:07:20.000Z,Sidecar,25,0,"shop,local,boho,fun,tops,fashion,chic,strapless,playagrande,loungeware,beachware",Nuevos Tops y Strapless @praia_cr en diferentes colores 🌈 . . #shop #local #boho #fun #tops #fashion #chic #strapless #playagrande #loungeware #beachware
https://www.instagram.com/p/CLe7ZBihaRO/,CLe7ZBihaRO,2021-02-19T18:06:59.000Z,Image,52,3,"smoothiebowl,spirulina,healthy,vegan,glutenfree,lactosefree,vegano,saludable,fruits,strawberry,homemadegranola,fresh,frutas,tropical,friyay","Spirulina Bowls 🌀 Solución para el calor 🔥 Piña 🍍 Mango 🥭 Leche de coco 🥥 Spirulina ~ Toppings de maracuya, fresa, coco y granola casera ✨ . . #smoothiebowl #spirulina #healthy #vegan #glutenfree #lactosefree #vegano #saludable #fruits #strawberry #homemadegranola #fresh #frutas #tropical #friyay"
https://www.instagram.com/p/CLXIyPfBu1z/,CLXIyPfBu1z,2021-02-16T17:30:06.000Z,Image,104,1,,"⚠️CERRADOS MIERCOLES 17 ⚠️ vamos a hacer unas reparaciones en nuestro edificio ~ hoy abiertos hasta las 8pm, el jueves volvemos a las 7:30 am hasta las 8 pm ✨"
https://www.instagram.com/p/CLUsQnThgQ0/,CLUsQnThgQ0,2021-02-15T18:42:22.000Z,Image,61,0,"milkshake,raspberries,frambuesas,yum,fruits,berries,red,lovemonth,dessert,sweets",Hasta agotar existencia ~ Milkshake de Frambuesa 💣💥 . . #milkshake #raspberries #frambuesas #yum #fruits #berries #red #lovemonth #dessert #sweets
https://www.instagram.com/p/CLPrZwXBQlv/,CLPrZwXBQlv,2021-02-13T19:58:40.000Z,Image,53,1,"coldpressedjuice,greencandy,fruits,veggies,pressed,healthy,nutrients,frutas,vegetales,saludable",#coldpressedjuice ~ favorito : Green Candy: Piña 🍍 Manzana Verde 🍏 Pepino 🥒 Menta 🌱 . . #greencandy #fruits #veggies #pressed  #healthy #nutrients #frutas #vegetales #saludable
https://www.instagram.com/p/CLNU_JJh2qh/,CLNU_JJh2qh,2021-02-12T22:04:19.000Z,Image,59,0,"cocktails,baileys,raspberries,frambuesas,sweets,dessert,digestivo,conamor,simple,classy,potsandbowls",Raspberry Cream ❤️ raspberry compote and Baileys with touch of love. A way to celebrate love and friendship @ Pots & Bowls.  . . #cocktails #baileys #raspberries #frambuesas #sweets #dessert #digestivo #conamor #simple #classy #potsandbowls
https://www.instagram.com/p/CLKju8nBEqy/,CLKju8nBEqy,2021-02-11T20:15:27.000Z,Image,45,2,"valentinesbrunch,valentinesweekend,findesemana,steakandeggs,brunch,somosplayagrande,sanvalentin,fooodwithlove,love,coffeeshop",💕 Valentines Brunch Special 💕 Steak & Eggs with your favorite eggs style - Poached for me 🙋🏻‍♀️🙋🏾‍♂️ and potatoes 🥔  . . #valentinesbrunch #valentinesweekend #findesemana #steakandeggs #brunch #somosplayagrande #sanvalentin #fooodwithlove #love #steakandeggs #coffeeshop
https://www.instagram.com/p/CLIc_9LB1yA/,CLIc_9LB1yA,2021-02-11T00:38:08.000Z,Image,42,0,"coffeeshop,coffee,cafedecostarica,cafe,protein,granola,peanutbutter,jam,homemade,withlove,togo","Goodies To Go ! Favorite coffees, proteins, our homemade granola, peanut butter, spicy sauce and more ! - add a plant and a macrame ✨ why nottt ? 💘 . . #coffeeshop #coffee #cafedecostarica #cafe #protein #granola #peanutbutter #jam #homemade #withlove #togo"
https://www.instagram.com/p/CLFi50jB362/,CLFi50jB362,2021-02-09T21:32:00.000Z,Sidecar,53,3,,Algunas ideas de regalitos de San Valentín ! 💕 para que te regalen o regalarnos nosotros 💘 -> gift cards tambien si te cuesta escoger !
https://www.instagram.com/p/CLC-ZAwhGDr/,CLC-ZAwhGDr,2021-02-08T21:34:28.000Z,Image,83,6,,"After many months of not getting TripAdvisor’s reviews ~ this pretty much makes up for the long wait. Hearts full of having happy customers who appreciate our intentions of yummy, healthy with A LOT of effort to try to make everything from scratch. 🤍Bienvenida a Playa Grande Michelle 🤍"
https://www.instagram.com/p/CK_xHPqBimS/,CK_xHPqBimS,2021-02-07T15:40:43.000Z,Image,55,0,"brunch,food,breakfast,desayuno,burrito,pinto,pintobowl,yum,playagrande,somosplayagrande,avocado,eggs,cheese",Terminando de alistar desayunos ✨ lo favorito del día libre ⭐️ #brunch  . . #food #breakfast #desayuno #burrito #pinto #pintobowl #yum #playagrande #somosplayagrande #avocado #eggs #cheese
https://www.instagram.com/p/CK9ZX2zBQdg/,CK9ZX2zBQdg,2021-02-06T17:34:48.000Z,Image,63,0,"brunch,potatohash,desayuno,poachedegg,huevospochados,breakfast,weekend,fun,food,somosplayagrande,guanacaste",Especial del finde de regreso por petición ! ⭐️ potato hash con tocineta y 🍳💛  . . #brunch #potatohash #desayuno #poachedegg #huevospochados #breakfast #weekend #fun #food #somosplayagrande #guanacaste
https://www.instagram.com/p/CK6nERMBLNN/,CK6nERMBLNN,2021-02-05T15:36:44.000Z,Image,84,5,"pots,suculentas,jungla,succies,beautiful,colors,beachjungle,handmade,withlove,hechoconamor,playagrande,somosplayagrande",Muchas bellezas listas para una nueva casa 🤍✨🪴 Macetas de: @jungla_cr  . . . #pots #suculentas #jungla #succies #beautiful #colors #beachjungle #handmade #withlove #hechoconamor #playagrande #somosplayagrande
https://www.instagram.com/p/CK4DbDgB3V5/,CK4DbDgB3V5,2021-02-04T15:46:47.000Z,Image,78,4,"keto,alvocat,food,burger,cheeseburger,hamburguesaketo,hamburguesas,yum,veggies,egg",Hoy abiertos hasta las 4pm ! Volvemos mañana con horario normal de 7:30 am a 8pm ✨🪴🤍 - hamburguesa keto casi lista ! (Falta la tapa del hongo) 🤩. . . #keto #alvocat #food #burger #cheeseburger #hamburguesaketo #hamburguesas #yum #veggies #egg
